"location","bin_start_rel","bin_timestamp","attribute","n_reports","mean_norm","sd_norm","se_norm","total_reports"
12,12,2020-04-06 12:00:00,"sewer_and_water",56,0.171428571428571,0.280722629663508,0.0375131393183953,56
12,12,2020-04-06 12:00:00,"shake_intensity",37,0.0702702702702703,0.0519875244910036,0.00854669637883346,56
13,12,2020-04-06 12:00:00,"buildings",74,0.228378378378378,0.152171739919773,0.0176896054492122,74
13,12,2020-04-06 12:00:00,"medical",1,0.1,NA,NA,74
13,12,2020-04-06 12:00:00,"roads_and_bridges",74,0.425675675675676,0.125032391212345,0.0145347202449286,74
13,12,2020-04-06 12:00:00,"power",74,0.0581081081081081,0.146190677472722,0.0169943210625632,74
13,12,2020-04-06 12:00:00,"sewer_and_water",74,0.0513513513513514,0.151017773827611,0.0175554596158079,74
13,12,2020-04-06 12:00:00,"shake_intensity",70,0.0214285714285714,0.0413288583699271,0.0049397433914866,74
14,12,2020-04-06 12:00:00,"buildings",124,0.256451612903226,0.213846664724137,0.0192039974025986,124
14,12,2020-04-06 12:00:00,"medical",1,0.7,NA,NA,124
14,12,2020-04-06 12:00:00,"roads_and_bridges",124,0.139516129032258,0.270746798699508,0.0243137802766038,124
14,12,2020-04-06 12:00:00,"power",124,0.138709677419355,0.264946589929635,0.0237929061526381,124
14,12,2020-04-06 12:00:00,"sewer_and_water",124,0.178225806451613,0.307510455601468,0.0276152541273464,124
14,12,2020-04-06 12:00:00,"shake_intensity",103,0.0233009708737864,0.0468704587241148,0.00461828352618613,124
15,12,2020-04-06 12:00:00,"buildings",221,0.235746606334842,0.269406770937679,0.0181222605328173,221
15,12,2020-04-06 12:00:00,"medical",2,0.15,0.212132034355964,0.15,221
15,12,2020-04-06 12:00:00,"roads_and_bridges",221,0.184162895927602,0.302824357550909,0.0203701706683908,221
15,12,2020-04-06 12:00:00,"power",221,0.167420814479638,0.287982242699516,0.0193717819818007,221
15,12,2020-04-06 12:00:00,"sewer_and_water",221,0.166968325791855,0.284675802674811,0.0191493667568408,221
15,12,2020-04-06 12:00:00,"shake_intensity",174,0.0218390804597701,0.0428069665237399,0.00324518775731948,221
16,12,2020-04-06 12:00:00,"buildings",85,0.137647058823529,0.262758476184352,0.028500158267202,85
16,12,2020-04-06 12:00:00,"medical",85,0.174117647058824,0.309436100479747,0.0335630574713456,85
16,12,2020-04-06 12:00:00,"roads_and_bridges",85,0.229411764705882,0.275950103068931,0.0299309910969243,85
16,12,2020-04-06 12:00:00,"power",85,0.135294117647059,0.229754466433056,0.024920370794602,85
16,12,2020-04-06 12:00:00,"sewer_and_water",85,0.183529411764706,0.322138338674082,0.0349408086447549,85
16,12,2020-04-06 12:00:00,"shake_intensity",65,0.0246153846153846,0.0468733974085022,0.00581392940685807,85
17,12,2020-04-06 12:00:00,"buildings",25,0.344,0.369774706183824,0.0739549412367648,25
17,12,2020-04-06 12:00:00,"medical",0,NA,NA,NA,25
17,12,2020-04-06 12:00:00,"roads_and_bridges",25,0.384,0.419006762077495,0.083801352415499,25
17,12,2020-04-06 12:00:00,"power",25,0.404,0.445795169706148,0.0891590339412296,25
17,12,2020-04-06 12:00:00,"sewer_and_water",25,0.264,0.32,0.064,25
17,12,2020-04-06 12:00:00,"shake_intensity",13,0.0230769230769231,0.0438529009653515,0.012162606385263,25
18,12,2020-04-06 12:00:00,"buildings",94,0.25531914893617,0.170146692735211,0.0175492913867763,94
18,12,2020-04-06 12:00:00,"medical",3,0.533333333333333,0.461880215351701,0.266666666666667,94
18,12,2020-04-06 12:00:00,"roads_and_bridges",94,0.146808510638298,0.28424664727298,0.0293178031175181,94
18,12,2020-04-06 12:00:00,"power",94,0.0968085106382979,0.202379462417782,0.0208738477344134,94
18,12,2020-04-06 12:00:00,"sewer_and_water",94,0.268085106382979,0.196863997569987,0.0203049709717124,94
18,12,2020-04-06 12:00:00,"shake_intensity",78,0.0166666666666667,0.0375090176747727,0.00424705992864688,94
19,12,2020-04-06 12:00:00,"buildings",151,0.347682119205298,0.195221049782409,0.0158868637222114,151
19,12,2020-04-06 12:00:00,"medical",4,0.325,0.403112887414928,0.201556443707464,151
19,12,2020-04-06 12:00:00,"roads_and_bridges",151,0.10794701986755,0.231091087036533,0.0188059259555212,151
19,12,2020-04-06 12:00:00,"power",151,0.139735099337748,0.279780740389965,0.0227682337515803,151
19,12,2020-04-06 12:00:00,"sewer_and_water",151,0.354966887417219,0.17538101064895,0.0142723042353738,151
19,12,2020-04-06 12:00:00,"shake_intensity",124,0.0306451612903226,0.0512881535234375,0.0046058121519863,151
1,18,2020-04-06 18:00:00,"buildings",20,0.51,0.372615224143027,0.0833192970635128,20
1,18,2020-04-06 18:00:00,"medical",20,0.48,0.360701071744866,0.0806552115978548,20
1,18,2020-04-06 18:00:00,"roads_and_bridges",20,0.46,0.361866506354281,0.0809158106988531,20
1,18,2020-04-06 18:00:00,"power",20,0.43,0.40275367945655,0.0900584605453006,20
1,18,2020-04-06 18:00:00,"sewer_and_water",20,0.44,0.36906710272766,0.0825259129957947,20
1,18,2020-04-06 18:00:00,"shake_intensity",7,0.0285714285714286,0.0487950036474267,0.0184427778390829,20
2,18,2020-04-06 18:00:00,"buildings",80,0.42625,0.353551152906505,0.0395282205711184,80
2,18,2020-04-06 18:00:00,"medical",2,0.35,0.0707106781186548,0.05,80
2,18,2020-04-06 18:00:00,"roads_and_bridges",80,0.395,0.376156444695656,0.0420555690257063,80
2,18,2020-04-06 18:00:00,"power",80,0.32875,0.355497066875329,0.0397457803667512,80
2,18,2020-04-06 18:00:00,"sewer_and_water",80,0.385,0.378905819766818,0.0423629585034445,80
2,18,2020-04-06 18:00:00,"shake_intensity",33,0.0363636363636364,0.0488504210459197,0.00850376678812259,80
3,18,2020-04-06 18:00:00,"buildings",97,0.385567010309278,0.280620477217321,0.0284926925400573,97
3,18,2020-04-06 18:00:00,"medical",97,0.424742268041237,0.333863410142984,0.0338986933167112,97
3,18,2020-04-06 18:00:00,"roads_and_bridges",97,0.418556701030928,0.278885391972527,0.0283165213251092,97
3,18,2020-04-06 18:00:00,"power",97,0.422680412371134,0.272146236209802,0.0276322637291171,97
3,18,2020-04-06 18:00:00,"sewer_and_water",97,0.420618556701031,0.284289371478068,0.0288652123118504,97
3,18,2020-04-06 18:00:00,"shake_intensity",39,0.0666666666666667,0.0621260744197396,0.00994813359999035,97
4,18,2020-04-06 18:00:00,"buildings",21,0.319047619047619,0.267617352985653,0.0583988941590701,21
4,18,2020-04-06 18:00:00,"medical",0,NA,NA,NA,21
4,18,2020-04-06 18:00:00,"roads_and_bridges",21,0.271428571428571,0.340797384295797,0.0743680861989735,21
4,18,2020-04-06 18:00:00,"power",21,0.20952380952381,0.320787720938258,0.070001619676759,21
4,18,2020-04-06 18:00:00,"sewer_and_water",21,0.304761904761905,0.403083354253423,0.0879599991544291,21
4,18,2020-04-06 18:00:00,"shake_intensity",4,0.075,0.05,0.025,21
5,18,2020-04-06 18:00:00,"buildings",51,0.364705882352941,0.355990746740285,0.0498486752758681,51
5,18,2020-04-06 18:00:00,"medical",51,0.343137254901961,0.373767254831551,0.0523378843002443,51
5,18,2020-04-06 18:00:00,"roads_and_bridges",51,0.390196078431373,0.40311531946121,0.0564474353408122,51
5,18,2020-04-06 18:00:00,"power",51,0.407843137254902,0.333372546713074,0.0466814937724015,51
5,18,2020-04-06 18:00:00,"sewer_and_water",51,0.276470588235294,0.30697767690444,0.0429854727210473,51
5,18,2020-04-06 18:00:00,"shake_intensity",24,0.0375,0.049453535504684,0.0100946606635906,51
6,18,2020-04-06 18:00:00,"buildings",92,0.335869565217391,0.316082310096362,0.0329538588417748,92
6,18,2020-04-06 18:00:00,"medical",92,0.353260869565217,0.357171761849914,0.037237730319934,92
6,18,2020-04-06 18:00:00,"roads_and_bridges",92,0.368478260869565,0.380551753227934,0.0396752629213576,92
6,18,2020-04-06 18:00:00,"power",92,0.292391304347826,0.352770415535942,0.0367788582460738,92
6,18,2020-04-06 18:00:00,"sewer_and_water",92,0.322826086956522,0.358293654769738,0.0373546957423399,92
6,18,2020-04-06 18:00:00,"shake_intensity",47,0.0297872340425532,0.0462267267743469,0.00674286110791561,92
8,18,2020-04-06 18:00:00,"buildings",131,0.426717557251908,0.272262437727028,0.0237876796318528,131
8,18,2020-04-06 18:00:00,"medical",0,NA,NA,NA,131
8,18,2020-04-06 18:00:00,"roads_and_bridges",131,0.414503816793893,0.310860378603192,0.0271599973840795,131
8,18,2020-04-06 18:00:00,"power",131,0.287022900763359,0.339772989048431,0.0296861038875461,131
8,18,2020-04-06 18:00:00,"sewer_and_water",131,0.274809160305344,0.346930166205154,0.0303114293591531,131
8,18,2020-04-06 18:00:00,"shake_intensity",73,0.0232876712328767,0.0425589393443097,0.00498114708430855,131
9,18,2020-04-06 18:00:00,"buildings",104,0.418269230769231,0.270118428927025,0.0264872911553832,104
9,18,2020-04-06 18:00:00,"medical",104,0.384615384615385,0.384598954092664,0.0377130302274206,104
9,18,2020-04-06 18:00:00,"roads_and_bridges",104,0.390384615384615,0.340336564077964,0.0333727457965896,104
9,18,2020-04-06 18:00:00,"power",104,0.3375,0.380900185686894,0.0373503361451652,104
9,18,2020-04-06 18:00:00,"sewer_and_water",104,0.310576923076923,0.348343728591018,0.0341579128754475,104
9,18,2020-04-06 18:00:00,"shake_intensity",55,0.0327272727272727,0.0473542420742244,0.00638524469869863,104
10,18,2020-04-06 18:00:00,"buildings",44,0.493181818181818,0.27142837272879,0.0409193668090059,44
10,18,2020-04-06 18:00:00,"medical",0,NA,NA,NA,44
10,18,2020-04-06 18:00:00,"roads_and_bridges",44,0.440909090909091,0.276454447080857,0.0416770760269257,44
10,18,2020-04-06 18:00:00,"power",44,0.338636363636364,0.382291687669099,0.0576326403850062,44
10,18,2020-04-06 18:00:00,"sewer_and_water",44,0.252272727272727,0.352062782696256,0.0530754614932685,44
10,18,2020-04-06 18:00:00,"shake_intensity",25,0.028,0.0458257569495584,0.00916515138991168,44
11,18,2020-04-06 18:00:00,"buildings",18,0.372222222222222,0.38010146564175,0.089590774631409,18
11,18,2020-04-06 18:00:00,"medical",18,0.255555555555556,0.281220495910702,0.0662843065557005,18
11,18,2020-04-06 18:00:00,"roads_and_bridges",18,0.194444444444444,0.236325354548797,0.055702420255923,18
11,18,2020-04-06 18:00:00,"power",18,0.35,0.37924072752246,0.0893878967110837,18
11,18,2020-04-06 18:00:00,"sewer_and_water",18,0.25,0.385395137183522,0.0908385049795961,18
11,18,2020-04-06 18:00:00,"shake_intensity",12,0.0333333333333333,0.0492365963917331,0.014213381090374,18
12,18,2020-04-06 18:00:00,"buildings",32,0.3375,0.346177280706605,0.0611960756700898,32
12,18,2020-04-06 18:00:00,"medical",0,NA,NA,NA,32
12,18,2020-04-06 18:00:00,"roads_and_bridges",32,0.20625,0.267530522829006,0.0472931617166931,32
12,18,2020-04-06 18:00:00,"power",32,0.26875,0.371081679557514,0.065598592997303,32
12,18,2020-04-06 18:00:00,"sewer_and_water",32,0.25,0.325279036540788,0.0575017531289545,32
12,18,2020-04-06 18:00:00,"shake_intensity",17,0.0647058823529412,0.0492592183071889,0.0119471153009352,32
13,18,2020-04-06 18:00:00,"buildings",31,0.367741935483871,0.312396219326455,0.0561080173241505,31
13,18,2020-04-06 18:00:00,"medical",0,NA,NA,NA,31
13,18,2020-04-06 18:00:00,"roads_and_bridges",31,0.516129032258065,0.297877798426971,0.0535004319535468,31
13,18,2020-04-06 18:00:00,"power",31,0.206451612903226,0.267002476731294,0.047955060475221,31
13,18,2020-04-06 18:00:00,"sewer_and_water",31,0.325806451612903,0.35305121624252,0.063409870324158,31
13,18,2020-04-06 18:00:00,"shake_intensity",20,0.02,0.0523148363780597,0.011697953037312,31
14,18,2020-04-06 18:00:00,"buildings",55,0.347272727272727,0.296806799272315,0.0400214206495099,55
14,18,2020-04-06 18:00:00,"medical",0,NA,NA,NA,55
14,18,2020-04-06 18:00:00,"roads_and_bridges",55,0.292727272727273,0.360993764927455,0.0486763893328356,55
14,18,2020-04-06 18:00:00,"power",55,0.272727272727273,0.331916179431419,0.0447555685043975,55
14,18,2020-04-06 18:00:00,"sewer_and_water",55,0.349090909090909,0.36304918923572,0.0489535426900228,55
14,18,2020-04-06 18:00:00,"shake_intensity",31,0.032258064516129,0.0475190963311491,0.00853468164859545,55
15,18,2020-04-06 18:00:00,"buildings",104,0.422115384615385,0.360678091358844,0.0353673966531566,104
15,18,2020-04-06 18:00:00,"medical",1,0.6,NA,NA,104
15,18,2020-04-06 18:00:00,"roads_and_bridges",104,0.3625,0.376026104237407,0.0368723931370541,104
15,18,2020-04-06 18:00:00,"power",104,0.336538461538462,0.375475799721168,0.0368184313396172,104
15,18,2020-04-06 18:00:00,"sewer_and_water",104,0.368269230769231,0.377334654350962,0.0370007070325066,104
15,18,2020-04-06 18:00:00,"shake_intensity",55,0.0254545454545455,0.0439620283046623,0.0059278386873217,104
16,18,2020-04-06 18:00:00,"buildings",39,0.412820512820513,0.382635931938254,0.0612707853607616,39
16,18,2020-04-06 18:00:00,"medical",39,0.328205128205128,0.370596047603486,0.0593428609102084,39
16,18,2020-04-06 18:00:00,"roads_and_bridges",39,0.343589743589744,0.357472760680978,0.0572414532034528,39
16,18,2020-04-06 18:00:00,"power",39,0.387179487179487,0.37987497055263,0.0608286777113545,39
16,18,2020-04-06 18:00:00,"sewer_and_water",39,0.323076923076923,0.343711582321374,0.0550379011185468,39
16,18,2020-04-06 18:00:00,"shake_intensity",14,0.0285714285714286,0.0468807230938495,0.0125294002758147,39
17,18,2020-04-06 18:00:00,"buildings",16,0.29375,0.383785964655648,0.0959464911639121,16
17,18,2020-04-06 18:00:00,"medical",0,NA,NA,NA,16
17,18,2020-04-06 18:00:00,"roads_and_bridges",16,0.28125,0.418280209110273,0.104570052277568,16
17,18,2020-04-06 18:00:00,"power",16,0.3875,0.375721528085185,0.0939303820212963,16
17,18,2020-04-06 18:00:00,"sewer_and_water",16,0.45,0.363318042491699,0.0908295106229248,16
17,18,2020-04-06 18:00:00,"shake_intensity",6,0.0166666666666667,0.0408248290463863,0.0166666666666667,16
18,18,2020-04-06 18:00:00,"buildings",45,0.408888888888889,0.305868526585452,0.0455961878415182,45
18,18,2020-04-06 18:00:00,"medical",0,NA,NA,NA,45
18,18,2020-04-06 18:00:00,"roads_and_bridges",45,0.273333333333333,0.325715994527301,0.0485548736747997,45
18,18,2020-04-06 18:00:00,"power",45,0.262222222222222,0.353739046659134,0.0527323036417196,45
18,18,2020-04-06 18:00:00,"sewer_and_water",45,0.333333333333333,0.261985426381628,0.0390544815002392,45
18,18,2020-04-06 18:00:00,"shake_intensity",28,0.0285714285714286,0.0460043706228236,0.00869400884928835,45
19,18,2020-04-06 18:00:00,"buildings",42,0.471428571428571,0.246225867244586,0.0379934761631609,42
19,18,2020-04-06 18:00:00,"medical",2,0.65,0.212132034355964,0.15,42
19,18,2020-04-06 18:00:00,"roads_and_bridges",42,0.297619047619048,0.38602925153798,0.0595656066956694,42
19,18,2020-04-06 18:00:00,"power",42,0.197619047619048,0.321951439481852,0.0496781856371675,42
19,18,2020-04-06 18:00:00,"sewer_and_water",42,0.388095238095238,0.273373131008259,0.0421823899042003,42
19,18,2020-04-06 18:00:00,"shake_intensity",27,0.0222222222222222,0.0423659272868162,0.00815332650783714,42
1,24,2020-04-07,"buildings",20,0.52,0.366491186079126,0.0819499205227449,20
1,24,2020-04-07,"medical",20,0.66,0.370490428884117,0.0828441783997937,20
1,24,2020-04-07,"roads_and_bridges",20,0.655,0.330031896385151,0.0737973755060364,20
1,24,2020-04-07,"power",20,0.565,0.315018796431678,0.0704403443011401,20
1,24,2020-04-07,"sewer_and_water",20,0.645,0.331622804117157,0.074153113289506,20
1,24,2020-04-07,"shake_intensity",4,0.025,0.05,0.025,20
2,24,2020-04-07,"buildings",46,0.589130434782609,0.337459963629969,0.0497557571615631,46
2,24,2020-04-07,"medical",0,NA,NA,NA,46
2,24,2020-04-07,"roads_and_bridges",46,0.517391304347826,0.324759293991437,0.0478831455855808,46
2,24,2020-04-07,"power",46,0.554347826086957,0.319518054950911,0.0471103670487703,46
2,24,2020-04-07,"sewer_and_water",46,0.580434782608696,0.372152636079691,0.0548709126517912,46
2,24,2020-04-07,"shake_intensity",7,0.0571428571428571,0.0534522483824849,0.0202030508910442,46
3,24,2020-04-07,"buildings",43,0.544186046511628,0.335447338554834,0.0511552395514894,43
3,24,2020-04-07,"medical",43,0.618604651162791,0.34174329961975,0.0521153646127589,43
3,24,2020-04-07,"roads_and_bridges",43,0.541860465116279,0.355388826726001,0.0541962879878969,43
3,24,2020-04-07,"power",43,0.527906976744186,0.31797392929621,0.0484905696207127,43
3,24,2020-04-07,"sewer_and_water",43,0.576744186046512,0.361766307956581,0.0551688447578834,43
3,24,2020-04-07,"shake_intensity",9,0.0555555555555556,0.052704627669473,0.0175682092231577,43
4,24,2020-04-07,"buildings",15,0.54,0.341843740409478,0.0882636742407441,15
4,24,2020-04-07,"medical",0,NA,NA,NA,15
4,24,2020-04-07,"roads_and_bridges",15,0.4,0.374165738677394,0.0966091783079296,15
4,24,2020-04-07,"power",15,0.566666666666667,0.260950643025148,0.0673771663079009,15
4,24,2020-04-07,"sewer_and_water",15,0.433333333333333,0.317730044144996,0.0820375446375544,15
4,24,2020-04-07,"shake_intensity",3,0.0333333333333333,0.0577350269189626,0.0333333333333333,15
5,24,2020-04-07,"buildings",25,0.52,0.346410161513775,0.0692820323027551,25
5,24,2020-04-07,"medical",25,0.548,0.345350063944784,0.0690700127889569,25
5,24,2020-04-07,"roads_and_bridges",25,0.612,0.320572404717977,0.0641144809435955,25
5,24,2020-04-07,"power",25,0.656,0.346506373197762,0.0693012746395524,25
5,24,2020-04-07,"sewer_and_water",25,0.532,0.328785644455472,0.0657571288910944,25
5,24,2020-04-07,"shake_intensity",8,0.0375,0.0517549169506766,0.018298126367785,25
6,24,2020-04-07,"buildings",58,0.586206896551724,0.329512279600842,0.0432670820178621,58
6,24,2020-04-07,"medical",58,0.518965517241379,0.346641478446467,0.045516256016026,58
6,24,2020-04-07,"roads_and_bridges",58,0.581034482758621,0.314813727465314,0.0413370675687432,58
6,24,2020-04-07,"power",58,0.512068965517241,0.32824765265894,0.0431010283652226,58
6,24,2020-04-07,"sewer_and_water",58,0.53448275862069,0.314308890496098,0.0412707792271398,58
6,24,2020-04-07,"shake_intensity",10,0.03,0.0483045891539648,0.0152752523165195,58
8,24,2020-04-07,"buildings",58,0.63448275862069,0.322028507040359,0.0422844145386116,58
8,24,2020-04-07,"medical",1,0.7,NA,NA,58
8,24,2020-04-07,"roads_and_bridges",58,0.555172413793103,0.310727733132933,0.0408005502282732,58
8,24,2020-04-07,"power",58,0.579310344827586,0.323228570850279,0.0424419906366963,58
8,24,2020-04-07,"sewer_and_water",58,0.567241379310345,0.307444435735518,0.040369432159001,58
8,24,2020-04-07,"shake_intensity",14,0.05,0.0518874521662771,0.0138675049056307,58
9,24,2020-04-07,"buildings",63,0.606349206349206,0.335949792654861,0.0423256954461178,63
9,24,2020-04-07,"medical",63,0.5,0.330200330200495,0.041601331263901,63
9,24,2020-04-07,"roads_and_bridges",63,0.480952380952381,0.303132645753734,0.0381911235680676,63
9,24,2020-04-07,"power",63,0.552380952380952,0.340709479335043,0.0429253596020392,63
9,24,2020-04-07,"sewer_and_water",63,0.533333333333333,0.34219405926104,0.0431123990918291,63
9,24,2020-04-07,"shake_intensity",6,0.0333333333333333,0.0516397779494322,0.0210818510677892,63
10,24,2020-04-07,"buildings",21,0.476190476190476,0.363186951727016,0.0792538903671107,21
10,24,2020-04-07,"medical",0,NA,NA,NA,21
10,24,2020-04-07,"roads_and_bridges",21,0.60952380952381,0.331518871114092,0.072343348627935,21
10,24,2020-04-07,"power",21,0.666666666666667,0.286937856222098,0.0626149736136247,21
10,24,2020-04-07,"sewer_and_water",21,0.557142857142857,0.365474251584744,0.0797530201164011,21
10,24,2020-04-07,"shake_intensity",2,0.05,0.0707106781186548,0.05,21
11,24,2020-04-07,"buildings",20,0.49,0.300700935534925,0.0672387732753874,20
11,24,2020-04-07,"medical",20,0.59,0.261372893532754,0.0584447557415052,20
11,24,2020-04-07,"roads_and_bridges",20,0.53,0.359970759046372,0.0804919087139885,20
11,24,2020-04-07,"power",20,0.47,0.357034570049633,0.079835356894839,20
11,24,2020-04-07,"sewer_and_water",20,0.54,0.377526576269107,0.0844175087850482,20
11,24,2020-04-07,"shake_intensity",0,NA,NA,NA,20
12,24,2020-04-07,"buildings",20,0.68,0.287640126034709,0.0643182874870216,20
12,24,2020-04-07,"medical",0,NA,NA,NA,20
12,24,2020-04-07,"roads_and_bridges",20,0.46,0.326706048467522,0.0730536933033721,20
